image_path,file_name,class_name,extension,file_size_kb,width,height,mode,format,is_valid,error_message
/content/drive/MyDrive/Calorify/dataset/pasta/516.jpg,516.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/516.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/522.jpg,522.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/522.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/529.jpg,529.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/529.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/531.jpg,531.jpg,pasta,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/531.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/532.jpg,532.jpg,pasta,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/532.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/535.jpg,535.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/535.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/538.jpg,538.jpg,pasta,.jpg,5.42,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/538.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/539.jpg,539.jpg,pasta,.jpg,5.5,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/539.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/544.jpg,544.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/544.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/545.jpg,545.jpg,pasta,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/545.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/547.jpg,547.jpg,pasta,.jpg,37.38,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/547.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/556.jpg,556.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/556.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/555.jpg,555.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/555.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/558.jpg,558.jpg,pasta,.jpg,37.1,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/558.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/560.jpg,560.jpg,pasta,.jpg,37.13,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/560.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/562.jpg,562.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/562.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/565.jpg,565.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/565.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/566.jpg,566.jpg,pasta,.jpg,5.51,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/566.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/567.jpg,567.jpg,pasta,.jpg,0.56,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/567.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/569.jpg,569.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/569.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/614.jpg,614.jpg,pasta,.jpg,5.42,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/614.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/619.jpg,619.jpg,pasta,.jpg,37.1,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/619.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/638.jpg,638.jpg,pasta,.jpg,0.56,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/638.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/642.jpg,642.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/642.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/643.jpg,643.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/643.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/645.jpg,645.jpg,pasta,.jpg,37.06,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/645.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/647.jpg,647.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/647.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/651.jpg,651.jpg,pasta,.jpg,37.07,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/651.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/654.jpg,654.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/654.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/658.jpg,658.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/658.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/665.jpg,665.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/665.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/668.jpg,668.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/668.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/669.jpg,669.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/669.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/675.jpg,675.jpg,pasta,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/675.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/682.jpg,682.jpg,pasta,.jpg,37.1,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/682.jpg'
/content/drive/MyDrive/Calorify/dataset/pasta/704.jpg,704.jpg,pasta,.jpg,5.49,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/pasta/704.jpg'
/content/drive/MyDrive/Calorify/dataset/rice/436.jpg,436.jpg,rice,.jpg,5.43,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/rice/436.jpg'
/content/drive/MyDrive/Calorify/dataset/rice/448.jpg,448.jpg,rice,.jpg,4.44,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/rice/448.jpg'
/content/drive/MyDrive/Calorify/dataset/rice/449.jpg,449.jpg,rice,.jpg,4.44,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/rice/449.jpg'
/content/drive/MyDrive/Calorify/dataset/rice/451.jpg,451.jpg,rice,.jpg,4.44,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/rice/451.jpg'
/content/drive/MyDrive/Calorify/dataset/rice/453.jpg,453.jpg,rice,.jpg,0.03,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/rice/453.jpg'
/content/drive/MyDrive/Calorify/dataset/rice/457.jpg,457.jpg,rice,.jpg,0.01,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/rice/457.jpg'
/content/drive/MyDrive/Calorify/dataset/rice/443.jpg,443.jpg,rice,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/rice/443.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/94.jpg,94.jpg,chicken,.jpg,0.23,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/94.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/379.jpg,379.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/379.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/396.jpg,396.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/396.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/397.jpg,397.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/397.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/399.jpg,399.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/399.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/440.jpg,440.jpg,chicken,.jpg,37.12,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/440.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/444.jpg,444.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/444.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/466.jpg,466.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/466.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/484.jpg,484.jpg,chicken,.jpg,4.41,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/484.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/512.jpg,512.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/512.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/515.jpg,515.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/515.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/534.jpg,534.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/534.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/543.jpg,543.jpg,chicken,.jpg,37.19,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/543.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/583.jpg,583.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/583.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/584.jpg,584.jpg,chicken,.jpg,37.44,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/584.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/587.jpg,587.jpg,chicken,.jpg,37.17,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/587.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/592.jpg,592.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/592.jpg'
/content/drive/MyDrive/Calorify/dataset/chicken/594.jpg,594.jpg,chicken,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/chicken/594.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/397.jpg,397.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/397.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/402.jpg,402.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/402.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/403.jpg,403.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/403.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/405.jpg,405.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/405.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/410.jpg,410.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/410.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/409.jpg,409.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/409.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/413.jpg,413.jpg,salad,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/413.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/412.jpg,412.jpg,salad,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/412.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/414.jpg,414.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/414.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/416.jpg,416.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/416.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/417.jpg,417.jpg,salad,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/417.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/418.jpg,418.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/418.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/420.jpg,420.jpg,salad,.jpg,0.55,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/420.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/427.jpg,427.jpg,salad,.jpg,0.14,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/427.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/433.jpg,433.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/433.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/440.jpg,440.jpg,salad,.jpg,0.35,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/440.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/445.jpg,445.jpg,salad,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/445.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/447.jpg,447.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/447.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/448.jpg,448.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/448.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/456.jpg,456.jpg,salad,.jpg,0.14,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/456.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/465.jpg,465.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/465.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/469.jpg,469.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/469.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/471.jpg,471.jpg,salad,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/471.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/483.jpg,483.jpg,salad,.jpg,5.68,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/483.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/489.jpg,489.jpg,salad,.jpg,0.14,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/489.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/493.jpg,493.jpg,salad,.jpg,5.7,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/493.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/513.jpg,513.jpg,salad,.jpg,0.16,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/513.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/536.jpg,536.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/536.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/544.jpg,544.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/544.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/547.jpg,547.jpg,salad,.jpg,37.11,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/547.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/549.jpg,549.jpg,salad,.jpg,4.44,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/549.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/561.jpg,561.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/561.jpg'
/content/drive/MyDrive/Calorify/dataset/salad/567.jpg,567.jpg,salad,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/salad/567.jpg'
/content/drive/MyDrive/Calorify/dataset/sandwich/557.jpg,557.jpg,sandwich,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/sandwich/557.jpg'
/content/drive/MyDrive/Calorify/dataset/sandwich/569.jpg,569.jpg,sandwich,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/sandwich/569.jpg'
/content/drive/MyDrive/Calorify/dataset/sushi/449.jpg,449.jpg,sushi,.jpg,5.5,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/sushi/449.jpg'
/content/drive/MyDrive/Calorify/dataset/sushi/451.jpg,451.jpg,sushi,.jpg,5.5,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/sushi/451.jpg'
/content/drive/MyDrive/Calorify/dataset/sushi/468.jpg,468.jpg,sushi,.jpg,5.5,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/sushi/468.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1160.jpg,1160.jpg,steak,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1160.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1170.jpg,1170.jpg,steak,.jpg,37.14,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1170.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1175.jpg,1175.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1175.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1174.jpg,1174.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1174.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1176.jpg,1176.jpg,steak,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1176.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1177.jpg,1177.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1177.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1179.jpg,1179.jpg,steak,.jpg,0.57,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1179.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1192.jpg,1192.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1192.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1201.jpg,1201.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1201.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1260.jpg,1260.jpg,steak,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1260.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1270.jpg,1270.jpg,steak,.jpg,37.14,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1270.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1275.jpg,1275.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1275.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1276.jpg,1276.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1276.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1277.jpg,1277.jpg,steak,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1277.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1278.jpg,1278.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1278.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1280.jpg,1280.jpg,steak,.jpg,0.57,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1280.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1281.jpg,1281.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1281.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1291.jpg,1291.jpg,steak,.jpg,0.57,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1291.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1292.jpg,1292.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1292.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1301.jpg,1301.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1301.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1357.jpg,1357.jpg,steak,.jpg,0.22,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1357.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1378.jpg,1378.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1378.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1383.jpg,1383.jpg,steak,.jpg,0.68,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1383.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1384.jpg,1384.jpg,steak,.jpg,0.0,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1384.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1386.jpg,1386.jpg,steak,.jpg,4.45,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1386.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1389.jpg,1389.jpg,steak,.jpg,0.0,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1389.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1415.jpg,1415.jpg,steak,.jpg,0.0,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1415.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1440.jpg,1440.jpg,steak,.jpg,27.96,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1440.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1450.jpg,1450.jpg,steak,.jpg,0.02,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1450.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1475.jpg,1475.jpg,steak,.jpg,37.14,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1475.jpg'
/content/drive/MyDrive/Calorify/dataset/steak/1484.jpg,1484.jpg,steak,.jpg,0.0,,,,,False,cannot identify image file '/content/drive/MyDrive/Calorify/dataset/steak/1484.jpg'
