image_path,file_name,class_name,extension,file_size_kb,width,height,mode,format,is_valid,error_message
/content/drive/MyDrive/Calorify/dataset/burger/burger_132.jpg,burger_132.jpg,burger,.jpg,7.48,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_129.jpg,burger_129.jpg,burger,.jpg,9.06,269.0,188.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_141.jpg,burger_141.jpg,burger,.jpg,11.75,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_123.jpg,burger_123.jpg,burger,.jpg,7.18,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_111.jpg,burger_111.jpg,burger,.jpg,6.83,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_138.jpg,burger_138.jpg,burger,.jpg,8.46,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_124.jpg,burger_124.jpg,burger,.jpg,7.43,257.0,196.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_107.jpg,burger_107.jpg,burger,.jpg,9.08,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_112.jpg,burger_112.jpg,burger,.jpg,7.56,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_110.jpg,burger_110.jpg,burger,.jpg,3.56,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_13.jpg,burger_13.jpg,burger,.jpg,8.58,265.0,190.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_114.jpg,burger_114.jpg,burger,.jpg,10.09,300.0,168.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_122.jpg,burger_122.jpg,burger,.jpg,6.23,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_108.jpg,burger_108.jpg,burger,.jpg,8.11,201.0,251.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_130.jpg,burger_130.jpg,burger,.jpg,7.84,235.0,214.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_126.jpg,burger_126.jpg,burger,.jpg,10.84,201.0,251.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_120.jpg,burger_120.jpg,burger,.jpg,6.92,297.0,170.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_119.jpg,burger_119.jpg,burger,.jpg,7.15,219.0,230.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_142.jpg,burger_142.jpg,burger,.jpg,14.02,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_115.jpg,burger_115.jpg,burger,.jpg,9.89,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_139.jpg,burger_139.jpg,burger,.jpg,10.0,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_113.jpg,burger_113.jpg,burger,.jpg,9.27,252.0,200.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_143.jpg,burger_143.jpg,burger,.jpg,10.7,371.0,136.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_118.jpg,burger_118.jpg,burger,.jpg,5.49,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_106.jpg,burger_106.jpg,burger,.jpg,12.24,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_131.jpg,burger_131.jpg,burger,.jpg,8.33,231.0,218.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_140.jpg,burger_140.jpg,burger,.jpg,7.88,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_133.jpg,burger_133.jpg,burger,.jpg,7.61,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_144.jpg,burger_144.jpg,burger,.jpg,8.13,306.0,165.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_128.jpg,burger_128.jpg,burger,.jpg,8.33,266.0,190.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_109.jpg,burger_109.jpg,burger,.jpg,9.71,299.0,169.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_125.jpg,burger_125.jpg,burger,.jpg,5.83,313.0,161.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_135.jpg,burger_135.jpg,burger,.jpg,8.26,273.0,185.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_137.jpg,burger_137.jpg,burger,.jpg,7.31,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_11.jpg,burger_11.jpg,burger,.jpg,3.11,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_150.jpg,burger_150.jpg,burger,.jpg,14.22,183.0,275.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_166.jpg,burger_166.jpg,burger,.jpg,12.12,276.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_152.jpg,burger_152.jpg,burger,.jpg,6.05,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_149.jpg,burger_149.jpg,burger,.jpg,12.16,299.0,169.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_15.jpg,burger_15.jpg,burger,.jpg,10.27,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_156.jpg,burger_156.jpg,burger,.jpg,9.07,299.0,169.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_184.jpg,burger_184.jpg,burger,.jpg,8.31,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_181.jpg,burger_181.jpg,burger,.jpg,10.04,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_169.jpg,burger_169.jpg,burger,.jpg,12.32,194.0,259.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_148.jpg,burger_148.jpg,burger,.jpg,6.54,322.0,156.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_180.jpg,burger_180.jpg,burger,.jpg,17.21,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_186.jpg,burger_186.jpg,burger,.jpg,8.78,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_146.jpg,burger_146.jpg,burger,.jpg,6.76,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_155.jpg,burger_155.jpg,burger,.jpg,4.74,265.0,190.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_176.jpg,burger_176.jpg,burger,.jpg,8.82,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_185.jpg,burger_185.jpg,burger,.jpg,6.53,313.0,161.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_168.jpg,burger_168.jpg,burger,.jpg,6.35,168.0,300.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_160.jpg,burger_160.jpg,burger,.jpg,7.03,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_18.jpg,burger_18.jpg,burger,.jpg,9.72,276.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_182.jpg,burger_182.jpg,burger,.jpg,9.57,317.0,159.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_165.jpg,burger_165.jpg,burger,.jpg,7.76,260.0,194.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_158.jpg,burger_158.jpg,burger,.jpg,10.02,321.0,157.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_147.jpg,burger_147.jpg,burger,.jpg,13.46,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_174.jpg,burger_174.jpg,burger,.jpg,7.9,266.0,189.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_177.jpg,burger_177.jpg,burger,.jpg,7.75,260.0,194.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_16.jpg,burger_16.jpg,burger,.jpg,8.86,266.0,190.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_178.jpg,burger_178.jpg,burger,.jpg,5.69,284.0,177.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_172.jpg,burger_172.jpg,burger,.jpg,5.86,299.0,169.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_151.jpg,burger_151.jpg,burger,.jpg,9.92,183.0,275.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_154.jpg,burger_154.jpg,burger,.jpg,7.84,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_153.jpg,burger_153.jpg,burger,.jpg,11.1,313.0,161.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_157.jpg,burger_157.jpg,burger,.jpg,8.37,235.0,214.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_179.jpg,burger_179.jpg,burger,.jpg,6.33,168.0,300.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_145.jpg,burger_145.jpg,burger,.jpg,7.15,351.0,143.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_175.jpg,burger_175.jpg,burger,.jpg,6.81,191.0,263.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_183.jpg,burger_183.jpg,burger,.jpg,13.12,232.0,217.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_171.jpg,burger_171.jpg,burger,.jpg,11.04,224.0,224.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_162.jpg,burger_162.jpg,burger,.jpg,7.78,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_173.jpg,burger_173.jpg,burger,.jpg,8.04,353.0,143.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_170.jpg,burger_170.jpg,burger,.jpg,7.86,190.0,266.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_164.jpg,burger_164.jpg,burger,.jpg,14.54,325.0,155.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_161.jpg,burger_161.jpg,burger,.jpg,8.17,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_17.jpg,burger_17.jpg,burger,.jpg,7.69,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_163.jpg,burger_163.jpg,burger,.jpg,10.46,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_159.jpg,burger_159.jpg,burger,.jpg,9.24,183.0,275.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_167.jpg,burger_167.jpg,burger,.jpg,10.73,300.0,168.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_188.jpg,burger_188.jpg,burger,.jpg,9.29,260.0,194.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_196.jpg,burger_196.jpg,burger,.jpg,3.88,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_201.jpg,burger_201.jpg,burger,.jpg,10.22,300.0,168.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_199.jpg,burger_199.jpg,burger,.jpg,9.66,259.0,194.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_20.jpg,burger_20.jpg,burger,.jpg,12.4,259.0,194.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_221.jpg,burger_221.jpg,burger,.jpg,7.44,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_219.jpg,burger_219.jpg,burger,.jpg,12.38,303.0,166.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_212.jpg,burger_212.jpg,burger,.jpg,2.09,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_189.jpg,burger_189.jpg,burger,.jpg,7.34,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_200.jpg,burger_200.jpg,burger,.jpg,3.39,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_198.jpg,burger_198.jpg,burger,.jpg,10.94,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_194.jpg,burger_194.jpg,burger,.jpg,8.31,265.0,190.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_193.jpg,burger_193.jpg,burger,.jpg,6.01,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_204.jpg,burger_204.jpg,burger,.jpg,10.78,183.0,275.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_207.jpg,burger_207.jpg,burger,.jpg,15.64,159.0,318.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_218.jpg,burger_218.jpg,burger,.jpg,7.33,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_216.jpg,burger_216.jpg,burger,.jpg,10.64,247.0,204.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_195.jpg,burger_195.jpg,burger,.jpg,11.76,259.0,194.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_206.jpg,burger_206.jpg,burger,.jpg,7.31,352.0,143.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_187.jpg,burger_187.jpg,burger,.jpg,7.58,263.0,192.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_223.jpg,burger_223.jpg,burger,.jpg,5.03,278.0,182.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_224.jpg,burger_224.jpg,burger,.jpg,10.44,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_222.jpg,burger_222.jpg,burger,.jpg,8.21,276.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_210.jpg,burger_210.jpg,burger,.jpg,6.64,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_191.jpg,burger_191.jpg,burger,.jpg,8.26,243.0,208.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_209.jpg,burger_209.jpg,burger,.jpg,9.04,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_22.jpg,burger_22.jpg,burger,.jpg,6.27,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_192.jpg,burger_192.jpg,burger,.jpg,4.28,299.0,169.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_211.jpg,burger_211.jpg,burger,.jpg,2.91,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_208.jpg,burger_208.jpg,burger,.jpg,7.57,259.0,195.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_214.jpg,burger_214.jpg,burger,.jpg,7.19,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_2.jpg,burger_2.jpg,burger,.jpg,8.65,224.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_226.jpg,burger_226.jpg,burger,.jpg,11.44,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_225.jpg,burger_225.jpg,burger,.jpg,11.85,253.0,199.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_217.jpg,burger_217.jpg,burger,.jpg,9.78,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_19.jpg,burger_19.jpg,burger,.jpg,2.99,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_215.jpg,burger_215.jpg,burger,.jpg,9.96,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_203.jpg,burger_203.jpg,burger,.jpg,7.62,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_197.jpg,burger_197.jpg,burger,.jpg,2.89,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_220.jpg,burger_220.jpg,burger,.jpg,9.67,224.0,224.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_202.jpg,burger_202.jpg,burger,.jpg,9.01,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_205.jpg,burger_205.jpg,burger,.jpg,14.68,259.0,194.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_190.jpg,burger_190.jpg,burger,.jpg,9.05,291.0,173.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_21.jpg,burger_21.jpg,burger,.jpg,9.23,300.0,168.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_213.jpg,burger_213.jpg,burger,.jpg,3.22,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_253.jpg,burger_253.jpg,burger,.jpg,7.34,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_248.jpg,burger_248.jpg,burger,.jpg,8.93,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_264.jpg,burger_264.jpg,burger,.jpg,7.87,259.0,194.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_249.jpg,burger_249.jpg,burger,.jpg,8.04,183.0,275.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_244.jpg,burger_244.jpg,burger,.jpg,12.45,183.0,275.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_231.jpg,burger_231.jpg,burger,.jpg,2.66,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_254.jpg,burger_254.jpg,burger,.jpg,8.99,300.0,168.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_257.jpg,burger_257.jpg,burger,.jpg,8.2,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_230.jpg,burger_230.jpg,burger,.jpg,3.59,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_255.jpg,burger_255.jpg,burger,.jpg,9.26,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_263.jpg,burger_263.jpg,burger,.jpg,10.81,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_246.jpg,burger_246.jpg,burger,.jpg,12.86,225.0,224.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_252.jpg,burger_252.jpg,burger,.jpg,7.24,183.0,275.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_243.jpg,burger_243.jpg,burger,.jpg,5.77,198.0,255.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_235.jpg,burger_235.jpg,burger,.jpg,2.74,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_251.jpg,burger_251.jpg,burger,.jpg,8.21,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_260.jpg,burger_260.jpg,burger,.jpg,7.62,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_236.jpg,burger_236.jpg,burger,.jpg,2.81,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_233.jpg,burger_233.jpg,burger,.jpg,9.04,276.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_261.jpg,burger_261.jpg,burger,.jpg,11.64,299.0,168.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_25.jpg,burger_25.jpg,burger,.jpg,6.57,277.0,182.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_229.jpg,burger_229.jpg,burger,.jpg,2.55,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_23.jpg,burger_23.jpg,burger,.jpg,7.0,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_240.jpg,burger_240.jpg,burger,.jpg,6.58,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_259.jpg,burger_259.jpg,burger,.jpg,2.98,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_247.jpg,burger_247.jpg,burger,.jpg,12.59,223.0,226.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_245.jpg,burger_245.jpg,burger,.jpg,7.92,277.0,182.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_262.jpg,burger_262.jpg,burger,.jpg,7.25,183.0,275.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_239.jpg,burger_239.jpg,burger,.jpg,8.33,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_256.jpg,burger_256.jpg,burger,.jpg,4.87,214.0,235.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_238.jpg,burger_238.jpg,burger,.jpg,8.15,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_24.jpg,burger_24.jpg,burger,.jpg,11.16,225.0,224.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_232.jpg,burger_232.jpg,burger,.jpg,3.96,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_242.jpg,burger_242.jpg,burger,.jpg,6.7,183.0,275.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_234.jpg,burger_234.jpg,burger,.jpg,3.66,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_26.jpg,burger_26.jpg,burger,.jpg,11.23,246.0,204.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_241.jpg,burger_241.jpg,burger,.jpg,9.14,259.0,194.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_237.jpg,burger_237.jpg,burger,.jpg,6.47,246.0,205.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_228.jpg,burger_228.jpg,burger,.jpg,3.31,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_227.jpg,burger_227.jpg,burger,.jpg,6.65,266.0,190.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_250.jpg,burger_250.jpg,burger,.jpg,7.66,275.0,183.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_258.jpg,burger_258.jpg,burger,.jpg,2.78,100.0,100.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_284.jpg,burger_284.jpg,burger,.jpg,15.19,225.0,225.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_288.jpg,burger_288.jpg,burger,.jpg,7.15,265.0,190.0,RGB,JPEG,True,
/content/drive/MyDrive/Calorify/dataset/burger/burger_275.jpg,burger_275.jpg,burger,.jpg,9.68,183.0,275.0,RGB,JPEG,True,
